"DBInstanceIdentifier"|"DBEngine"|"TimeStamp"|"Metric"|"AvgValue"|"MaxValue"|"SumValue"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:41:00"|"ReadThroughput"|"0"|"0"|"578041"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:06:00"|"ReadThroughput"|"0"|"0"|"601736"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:51:00"|"ReadThroughput"|"0"|"0"|"494107"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:16:00"|"ReadThroughput"|"0"|"0"|"529666"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:26:00"|"ReadThroughput"|"0"|"0"|"589075"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:36:00"|"ReadThroughput"|"0"|"0"|"554982"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:01:00"|"ReadThroughput"|"0"|"0"|"492889"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:11:00"|"ReadThroughput"|"0"|"0"|"598992"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:46:00"|"ReadThroughput"|"0"|"0"|"509169"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:56:00"|"ReadThroughput"|"0"|"0"|"523045"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:21:00"|"ReadThroughput"|"0"|"0"|"485088"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:06:00"|"ReadThroughput"|"0"|"0"|"442108"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:31:00"|"ReadThroughput"|"0"|"0"|"474546"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:36:00"|"ReadThroughput"|"0"|"0"|"480274"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:11:00"|"ReadThroughput"|"0"|"0"|"440506"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:46:00"|"ReadThroughput"|"0"|"0"|"487219"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:36:00"|"ReadThroughput"|"0"|"0"|"364940"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:11:00"|"ReadThroughput"|"0"|"0"|"1245771"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:21:00"|"ReadThroughput"|"0"|"0"|"486010"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:46:00"|"ReadThroughput"|"0"|"0"|"614310"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:56:00"|"ReadThroughput"|"0"|"0"|"529266"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:31:00"|"ReadThroughput"|"0"|"0"|"633343"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:36:00"|"ReadThroughput"|"0"|"0"|"540668"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:46:00"|"ReadThroughput"|"0"|"0"|"571155"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:21:00"|"ReadThroughput"|"0"|"0"|"643470"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:31:00"|"ReadThroughput"|"0"|"0"|"540805"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:41:00"|"ReadThroughput"|"0"|"0"|"506158"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:56:00"|"ReadThroughput"|"0"|"0"|"637490"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:06:00"|"ReadThroughput"|"0"|"0"|"474954"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:16:00"|"ReadThroughput"|"0"|"0"|"462041"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:51:00"|"ReadThroughput"|"0"|"0"|"581354"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:01:00"|"ReadThroughput"|"0"|"0"|"474965"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:26:00"|"ReadThroughput"|"0"|"0"|"550338"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:41:00"|"ReadThroughput"|"0"|"0"|"486912"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:46:00"|"ReadThroughput"|"0"|"0"|"502090"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:51:00"|"ReadThroughput"|"0"|"0"|"489540"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:56:00"|"ReadThroughput"|"0"|"0"|"536518"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:01:00"|"ReadThroughput"|"0"|"0"|"513167"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:11:00"|"ReadThroughput"|"0"|"0"|"485084"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:06:00"|"ReadThroughput"|"0"|"0"|"610112"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:16:00"|"ReadThroughput"|"0"|"0"|"610448"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:01:00"|"ReadThroughput"|"0"|"0"|"670358"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:11:00"|"ReadThroughput"|"0"|"0"|"618778"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:26:00"|"ReadThroughput"|"0"|"0"|"521214"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:51:00"|"ReadThroughput"|"0"|"0"|"470793"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:16:00"|"ReadThroughput"|"0"|"0"|"1578046"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:41:00"|"ReadThroughput"|"0"|"0"|"540274"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:06:00"|"ReadThroughput"|"0"|"0"|"481738"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:36:00"|"ReadThroughput"|"0"|"0"|"637939"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:26:00"|"ReadThroughput"|"0"|"0"|"475719"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:11:00"|"ReadThroughput"|"0"|"0"|"592927"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:01:00"|"ReadThroughput"|"0"|"0"|"403500"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:56:00"|"ReadThroughput"|"0"|"0"|"611041"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:31:00"|"ReadThroughput"|"0"|"0"|"506923"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:46:00"|"ReadThroughput"|"0"|"0"|"538427"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:21:00"|"ReadThroughput"|"0"|"0"|"442044"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:11:00"|"ReadThroughput"|"0"|"0"|"560586"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:41:00"|"ReadThroughput"|"0"|"0"|"626242"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:06:00"|"ReadThroughput"|"0"|"0"|"562172"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:31:00"|"ReadThroughput"|"0"|"0"|"420495"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:56:00"|"ReadThroughput"|"0"|"0"|"533789"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:26:00"|"ReadThroughput"|"0"|"0"|"501495"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:16:00"|"ReadThroughput"|"0"|"0"|"527224"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:01:00"|"ReadThroughput"|"0"|"0"|"474380"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:51:00"|"ReadThroughput"|"0"|"0"|"538962"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:46:00"|"ReadThroughput"|"0"|"0"|"557504"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:21:00"|"ReadThroughput"|"0"|"0"|"590182"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:26:00"|"ReadThroughput"|"0"|"0"|"468755"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:51:00"|"ReadThroughput"|"0"|"0"|"475076"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:56:00"|"ReadThroughput"|"0"|"0"|"641022"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:21:00"|"ReadThroughput"|"0"|"0"|"512594"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:46:00"|"ReadThroughput"|"0"|"0"|"513110"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:16:00"|"ReadThroughput"|"0"|"0"|"562553"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:51:00"|"ReadThroughput"|"0"|"0"|"498398"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:06:00"|"ReadThroughput"|"0"|"0"|"455636"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:41:00"|"ReadThroughput"|"0"|"0"|"446633"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:11:00"|"ReadThroughput"|"0"|"0"|"588135"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:01:00"|"ReadThroughput"|"0"|"0"|"490627"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:36:00"|"ReadThroughput"|"0"|"0"|"528856"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:51:00"|"ReadThroughput"|"0"|"0"|"489415"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:26:00"|"ReadThroughput"|"0"|"0"|"574024"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:16:00"|"ReadThroughput"|"0"|"0"|"502346"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:21:00"|"ReadThroughput"|"0"|"0"|"492731"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:46:00"|"ReadThroughput"|"0"|"0"|"589396"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:11:00"|"ReadThroughput"|"0"|"0"|"389212"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:36:00"|"ReadThroughput"|"0"|"0"|"470134"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:06:00"|"ReadThroughput"|"0"|"0"|"474821"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:41:00"|"ReadThroughput"|"0"|"0"|"620554"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:31:00"|"ReadThroughput"|"0"|"0"|"480776"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:01:00"|"ReadThroughput"|"0"|"0"|"447883"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:36:00"|"ReadThroughput"|"0"|"0"|"501924"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:56:00"|"ReadThroughput"|"0"|"0"|"504403"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:21:00"|"ReadThroughput"|"0"|"0"|"477196"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:31:00"|"ReadThroughput"|"0"|"0"|"467606"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:06:00"|"ReadThroughput"|"0"|"0"|"474094"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:16:00"|"ReadThroughput"|"0"|"0"|"512945"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:41:00"|"ReadThroughput"|"0"|"0"|"508018"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:31:00"|"ReadThroughput"|"0"|"0"|"400230"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:06:00"|"ReadThroughput"|"0"|"0"|"827088"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:16:00"|"ReadThroughput"|"0"|"0"|"518390"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:41:00"|"ReadThroughput"|"0"|"0"|"528912"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:51:00"|"ReadThroughput"|"0"|"0"|"584486"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:56:00"|"ReadThroughput"|"0"|"0"|"533289"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:21:00"|"ReadThroughput"|"0"|"0"|"443695"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:31:00"|"ReadThroughput"|"0"|"0"|"538676"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:41:00"|"ReadThroughput"|"0"|"0"|"562798"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:06:00"|"ReadThroughput"|"0"|"0"|"547621"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:16:00"|"ReadThroughput"|"0"|"0"|"545019"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:51:00"|"ReadThroughput"|"0"|"0"|"543906"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:01:00"|"ReadThroughput"|"0"|"0"|"407175"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:26:00"|"ReadThroughput"|"0"|"0"|"432662"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:11:00"|"ReadThroughput"|"0"|"0"|"454874"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:36:00"|"ReadThroughput"|"0"|"0"|"447018"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:46:00"|"ReadThroughput"|"0"|"0"|"463478"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:01:00"|"ReadThroughput"|"0"|"0"|"466807"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:16:00"|"ReadThroughput"|"0"|"0"|"529827"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:11:00"|"ReadThroughput"|"0"|"0"|"475219"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:16:00"|"ReadThroughput"|"0"|"0"|"630892"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:21:00"|"ReadThroughput"|"0"|"0"|"472980"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:26:00"|"ReadThroughput"|"0"|"0"|"521371"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:31:00"|"ReadThroughput"|"0"|"0"|"396986"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:21:00"|"ReadThroughput"|"0"|"0"|"264562"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:36:00"|"ReadThroughput"|"0"|"0"|"609710"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:46:00"|"ReadThroughput"|"0"|"0"|"552990"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:16:00"|"ReadThroughput"|"0"|"0"|"495014"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:01:00"|"ReadThroughput"|"0"|"0"|"584193"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:26:00"|"ReadThroughput"|"0"|"0"|"530352"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:36:00"|"ReadThroughput"|"0"|"0"|"387806"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:11:00"|"ReadThroughput"|"0"|"0"|"555224"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:21:00"|"ReadThroughput"|"0"|"0"|"518634"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:31:00"|"ReadThroughput"|"0"|"0"|"541075"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:46:00"|"ReadThroughput"|"0"|"0"|"507245"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:56:00"|"ReadThroughput"|"0"|"0"|"505293"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:06:00"|"ReadThroughput"|"0"|"0"|"479152"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:41:00"|"ReadThroughput"|"0"|"0"|"447897"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:51:00"|"ReadThroughput"|"0"|"0"|"440417"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:31:00"|"ReadThroughput"|"0"|"0"|"555655"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:26:00"|"ReadThroughput"|"0"|"0"|"508695"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:01:00"|"ReadThroughput"|"0"|"0"|"521179"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:16:00"|"ReadThroughput"|"0"|"0"|"476740"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:51:00"|"ReadThroughput"|"0"|"0"|"470572"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:21:00"|"ReadThroughput"|"0"|"0"|"542649"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:46:00"|"ReadThroughput"|"0"|"0"|"800114"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:11:00"|"ReadThroughput"|"0"|"0"|"451825"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:36:00"|"ReadThroughput"|"0"|"0"|"417030"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:06:00"|"ReadThroughput"|"0"|"0"|"499393"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:41:00"|"ReadThroughput"|"0"|"0"|"550312"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:56:00"|"ReadThroughput"|"0"|"0"|"589250"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:46:00"|"ReadThroughput"|"0"|"0"|"472777"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:31:00"|"ReadThroughput"|"0"|"0"|"454704"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:21:00"|"ReadThroughput"|"0"|"0"|"447589"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:16:00"|"ReadThroughput"|"0"|"0"|"572932"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:06:00"|"ReadThroughput"|"0"|"0"|"420814"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:51:00"|"ReadThroughput"|"0"|"0"|"745448"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:41:00"|"ReadThroughput"|"0"|"0"|"435474"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:11:00"|"ReadThroughput"|"0"|"0"|"565352"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:36:00"|"ReadThroughput"|"0"|"0"|"496702"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:01:00"|"ReadThroughput"|"0"|"0"|"481597"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:26:00"|"ReadThroughput"|"0"|"0"|"541856"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:56:00"|"ReadThroughput"|"0"|"0"|"561358"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:46:00"|"ReadThroughput"|"0"|"0"|"537588"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:36:00"|"ReadThroughput"|"0"|"0"|"550444"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:11:00"|"ReadThroughput"|"0"|"0"|"679321"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:41:00"|"ReadThroughput"|"0"|"0"|"447540"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:31:00"|"ReadThroughput"|"0"|"0"|"447898"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:06:00"|"ReadThroughput"|"0"|"0"|"542573"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:56:00"|"ReadThroughput"|"0"|"0"|"505531"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:01:00"|"ReadThroughput"|"0"|"0"|"516707"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:51:00"|"ReadThroughput"|"0"|"0"|"516074"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:26:00"|"ReadThroughput"|"0"|"0"|"622270"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:56:00"|"ReadThroughput"|"0"|"0"|"497202"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:36:00"|"ReadThroughput"|"0"|"0"|"579769"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:26:00"|"ReadThroughput"|"0"|"0"|"448693"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:01:00"|"ReadThroughput"|"0"|"0"|"502400"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:31:00"|"ReadThroughput"|"0"|"0"|"585834"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:21:00"|"ReadThroughput"|"0"|"0"|"436181"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:56:00"|"ReadThroughput"|"0"|"0"|"556993"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:26:00"|"ReadThroughput"|"0"|"0"|"614972"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:51:00"|"ReadThroughput"|"0"|"0"|"516370"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:16:00"|"ReadThroughput"|"0"|"0"|"398251"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:41:00"|"ReadThroughput"|"0"|"0"|"507102"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:41:00"|"WriteThroughput"|"0"|"0"|"17991"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:06:00"|"WriteThroughput"|"0"|"0"|"19190"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:51:00"|"WriteThroughput"|"0"|"0"|"18418"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:16:00"|"WriteThroughput"|"0"|"0"|"18861"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:26:00"|"WriteThroughput"|"0"|"0"|"23330"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:36:00"|"WriteThroughput"|"0"|"0"|"20526"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:01:00"|"WriteThroughput"|"0"|"0"|"19070"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:11:00"|"WriteThroughput"|"0"|"0"|"20193"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:46:00"|"WriteThroughput"|"0"|"0"|"16777"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:56:00"|"WriteThroughput"|"0"|"0"|"21665"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:21:00"|"WriteThroughput"|"0"|"0"|"16523"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:06:00"|"WriteThroughput"|"0"|"0"|"19474"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:31:00"|"WriteThroughput"|"0"|"0"|"19270"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:36:00"|"WriteThroughput"|"0"|"0"|"17306"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:11:00"|"WriteThroughput"|"0"|"0"|"15093"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:46:00"|"WriteThroughput"|"0"|"0"|"17479"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:36:00"|"WriteThroughput"|"0"|"0"|"17858"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:11:00"|"WriteThroughput"|"0"|"0"|"78916"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:21:00"|"WriteThroughput"|"0"|"0"|"15943"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:46:00"|"WriteThroughput"|"0"|"0"|"16386"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:56:00"|"WriteThroughput"|"0"|"0"|"23288"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:31:00"|"WriteThroughput"|"0"|"0"|"22211"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:36:00"|"WriteThroughput"|"0"|"0"|"18395"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:46:00"|"WriteThroughput"|"0"|"0"|"17157"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:21:00"|"WriteThroughput"|"0"|"0"|"17394"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:31:00"|"WriteThroughput"|"0"|"0"|"18793"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:41:00"|"WriteThroughput"|"0"|"0"|"17752"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:56:00"|"WriteThroughput"|"0"|"0"|"24012"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:06:00"|"WriteThroughput"|"0"|"0"|"18072"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:16:00"|"WriteThroughput"|"0"|"0"|"17885"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:51:00"|"WriteThroughput"|"0"|"0"|"19070"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:01:00"|"WriteThroughput"|"0"|"0"|"21682"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:26:00"|"WriteThroughput"|"0"|"0"|"20090"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:41:00"|"WriteThroughput"|"0"|"0"|"19063"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:46:00"|"WriteThroughput"|"0"|"0"|"18572"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:51:00"|"WriteThroughput"|"0"|"0"|"19262"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:56:00"|"WriteThroughput"|"0"|"0"|"21007"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:01:00"|"WriteThroughput"|"0"|"0"|"21465"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:11:00"|"WriteThroughput"|"0"|"0"|"17888"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:06:00"|"WriteThroughput"|"0"|"0"|"18460"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:16:00"|"WriteThroughput"|"0"|"0"|"18641"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:01:00"|"WriteThroughput"|"0"|"0"|"33670"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:11:00"|"WriteThroughput"|"0"|"0"|"17915"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:26:00"|"WriteThroughput"|"0"|"0"|"17906"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:51:00"|"WriteThroughput"|"0"|"0"|"19364"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:16:00"|"WriteThroughput"|"0"|"0"|"2926853"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:41:00"|"WriteThroughput"|"0"|"0"|"17080"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:06:00"|"WriteThroughput"|"0"|"0"|"16633"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:36:00"|"WriteThroughput"|"0"|"0"|"21025"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:26:00"|"WriteThroughput"|"0"|"0"|"20602"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:11:00"|"WriteThroughput"|"0"|"0"|"18622"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:01:00"|"WriteThroughput"|"0"|"0"|"22342"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:56:00"|"WriteThroughput"|"0"|"0"|"20661"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:31:00"|"WriteThroughput"|"0"|"0"|"17686"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:46:00"|"WriteThroughput"|"0"|"0"|"20145"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:21:00"|"WriteThroughput"|"0"|"0"|"18383"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:11:00"|"WriteThroughput"|"0"|"0"|"19614"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:41:00"|"WriteThroughput"|"0"|"0"|"18213"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:06:00"|"WriteThroughput"|"0"|"0"|"16737"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:31:00"|"WriteThroughput"|"0"|"0"|"17045"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:56:00"|"WriteThroughput"|"0"|"0"|"20873"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:26:00"|"WriteThroughput"|"0"|"0"|"18197"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:16:00"|"WriteThroughput"|"0"|"0"|"17419"
